PRO_COM_T,COD_PROV,comune,provincia,regione,popolazione,area_km2,densita_ab_km2
057014,057,"Castelnuovo di Farfa","57","12",987,8.84,111.7
057015,057,"Castel Sant'Angelo","57","12",1156,31.27,37
057016,057,"Cittaducale","57","12",6400,71.25,89.8
057017,057,"Cittareale","57","12",374,59.66,6.3
057018,057,"Collalto Sabino","57","12",369,22.37,16.5
057019,057,"Colle di Tora","57","12",348,14.37,24.2
057020,057,"Collegiove","57","12",133,10.61,12.5
057021,057,"Collevecchio","57","12",1575,26.95,58.4
057022,057,"Colli sul Velino","57","12",465,12.76,36.4
057023,057,"Concerviano","57","12",282,21.39,13.2
057024,057,"Configni","57","12",556,22.93,24.2
057025,057,"Contigliano","57","12",3657,53.54,68.3
057026,057,"Cottanello","57","12",517,36.69,14.1
057027,057,"Fara in Sabina","57","12",13968,54.96,254.1
057028,057,"Fiamignano","57","12",1151,100.62,11.4
057029,057,"Forano","57","12",3230,17.69,182.6
057030,057,"Frasso Sabino","57","12",733,4.39,167
057031,057,"Greccio","57","12",1448,17.85,81.1
057032,057,"Labro","57","12",342,11.74,29.1
057033,057,"Leonessa","57","12",2019,204.02,9.9
057034,057,"Longone Sabino","57","12",510,34.33,14.9
057035,057,"Magliano Sabina","57","12",3457,43.16,80.1
057036,057,"Marcetelli","57","12",53,11.08,4.8
057037,057,"Micigliano","57","12",119,36.85,3.2
057038,057,"Mompeo","57","12",504,10.89,46.3
057039,057,"Montasola","57","12",398,12.75,31.2
057040,057,"Montebuono","57","12",844,19.68,42.9
057041,057,"Monteleone Sabino","57","12",1128,19.04,59.2
057042,057,"Montenero Sabino","57","12",268,22.59,11.9
057043,057,"Monte San Giovanni in Sabina","57","12",664,30.76,21.6
057044,057,"Montopoli di Sabina","57","12",4109,37.94,108.3
057045,057,"Morro Reatino","57","12",334,15.73,21.2
057046,057,"Nespolo","57","12",207,8.64,24
057047,057,"Orvinio","57","12",379,24.69,15.4
057048,057,"Paganico Sabino","57","12",155,9.31,16.6
057049,057,"Pescorocchiano","57","12",1797,94.77,19
057050,057,"Petrella Salto","57","12",1014,102.93,9.9
057051,057,"Poggio Bustone","57","12",1957,22.38,87.4
057052,057,"Poggio Catino","57","12",1303,14.98,87
057053,057,"Poggio Mirteto","57","12",6081,26.39,230.4
057054,057,"Poggio Moiano","57","12",2795,26.95,103.7
057055,057,"Poggio Nativo","57","12",2582,16.46,156.9
057056,057,"Poggio San Lorenzo","57","12",563,8.67,64.9
057057,057,"Posta","57","12",518,66.01,7.8
057058,057,"Pozzaglia Sabina","57","12",303,24.98,12.1
057059,057,"Rieti","57","12",44866,206.45,217.3
057060,057,"Rivodutri","57","12",1121,26.79,41.8
057061,057,"Roccantica","57","12",542,16.72,32.4
057062,057,"Rocca Sinibalda","57","12",801,49.56,16.2
057063,057,"Salisano","57","12",462,17.6,26.2
057064,057,"Scandriglia","57","12",3347,63.39,52.8
057065,057,"Selci","57","12",1117,7.73,144.5
057066,057,"Stimigliano","57","12",2205,11.38,193.8
057067,057,"Tarano","57","12",1369,19.98,68.5
057068,057,"Toffia","57","12",1050,11.33,92.7
057069,057,"Torricella in Sabina","57","12",1283,25.79,49.7
057070,057,"Torri in Sabina","57","12",1209,26.3,46
057071,057,"Turania","57","12",233,8.51,27.4
057072,057,"Vacone","57","12",214,9.18,23.3
057073,057,"Varco Sabino","57","12",148,24.75,6
058001,058,"Affile","58","12",1403,15.11,92.9
058002,058,"Agosta","58","12",1679,9.5,176.7
058003,058,"Albano Laziale","58","12",39706,23.82,1666.9
058004,058,"Allumiere","58","12",3772,92.16,40.9
058005,058,"Anguillara Sabazia","58","12",19037,75.27,252.9
058006,058,"Anticoli Corrado","58","12",841,16.22,51.8
058007,058,"Anzio","58","12",60063,43.86,1369.4
058008,058,"Arcinazzo Romano","58","12",1245,28.31,44
058009,058,"Ariccia","58","12",17938,18.59,964.9
058010,058,"Arsoli","58","12",1347,12.2,110.4
058011,058,"Artena","58","12",13676,54.81,249.5
058012,058,"Bellegra","58","12",2578,18.78,137.3
058013,058,"Bracciano","58","12",18349,143.06,128.3
058014,058,"Camerata Nuova","58","12",403,40.49,10
058015,058,"Campagnano di Roma","58","12",10987,46.94,234.1
058016,058,"Canale Monterano","58","12",4164,36.92,112.8
058017,058,"Canterano","58","12",343,7.37,46.5
058018,058,"Capena","58","12",11071,29.51,375.2
058019,058,"Capranica Prenestina","58","12",310,20.36,15.2
058020,058,"Carpineto Romano","58","12",3911,86.29,45.3
058021,058,"Casape","58","12",610,5.38,113.4
058022,058,"Castel Gandolfo","58","12",8536,14.19,601.6
058023,058,"Castel Madama","58","12",7022,28.8,243.8
058024,058,"Castelnuovo di Porto","58","12",8610,30.57,281.6
058025,058,"Castel San Pietro Romano","58","12",838,15.29,54.8
058026,058,"Cave","58","12",10935,17.88,611.6
058027,058,"Cerreto Laziale","58","12",1075,12.08,89
058028,058,"Cervara di Roma","58","12",453,31.74,14.3
058029,058,"Cerveteri","58","12",38206,134.51,284
058030,058,"Ciciliano","58","12",1248,18.85,66.2
058031,058,"Cineto Romano","58","12",579,10.37,55.8
058032,058,"Civitavecchia","58","12",51359,74.49,689.5
058033,058,"Civitella San Paolo","58","12",2046,20.75,98.6
058034,058,"Colleferro","58","12",20381,26.99,755.1
058035,058,"Colonna","58","12",4226,3.55,1190.4
058036,058,"Fiano Romano","58","12",16893,41.19,410.1
058037,058,"Filacciano","58","12",481,5.66,85
058038,058,"Formello","58","12",13925,31.33,444.5
058039,058,"Frascati","58","12",22948,22.49,1020.4
058040,058,"Gallicano nel Lazio","58","12",6578,25.88,254.2
058041,058,"Gavignano","58","12",1854,15.04,123.3
058042,058,"Genazzano","58","12",5737,32.07,178.9
058043,058,"Genzano di Roma","58","12",22329,17.9,1247.4
058044,058,"Gerano","58","12",1110,10.12,109.7
058045,058,"Gorga","58","12",649,26.19,24.8
058046,058,"Grottaferrata","58","12",20345,18.4,1105.7
058047,058,"Guidonia Montecelio","58","12",89420,79.85,1119.8
058048,058,"Jenne","58","12",324,31.45,10.3
058049,058,"Labico","58","12",6409,11.75,545.4
058050,058,"Lanuvio","58","12",12897,43.8,294.5
058051,058,"Licenza","58","12",988,17.98,54.9
058052,058,"Magliano Romano","58","12",1379,20.52,67.2
058053,058,"Mandela","58","12",931,13.72,67.9
058054,058,"Manziana","58","12",7838,24,326.6
058055,058,"Marano Equo","58","12",757,7.65,99
058056,058,"Marcellina","58","12",7160,15.38,465.5
058057,058,"Marino","58","12",46667,24.18,1930
058058,058,"Mazzano Romano","58","12",2935,29.07,101
058059,058,"Mentana","58","12",22615,24.27,931.8
058060,058,"Monte Compatri","58","12",11633,24.56,473.7
058061,058,"Monteflavio","58","12",1150,16.84,68.3
058062,058,"Montelanico","58","12",2003,35.14,57
058063,058,"Montelibretti","58","12",5098,45.43,112.2
058064,058,"Monte Porzio Catone","58","12",8597,9.12,942.7
058065,058,"Monterotondo","58","12",41185,40.77,1010.2
058066,058,"Montorio Romano","58","12",1908,23.39,81.6
058067,058,"Moricone","58","12",2373,19.59,121.1
058068,058,"Morlupo","58","12",8553,24.08,355.2
058069,058,"Nazzano","58","12",1298,12.4,104.7
058070,058,"Nemi","58","12",1854,7.33,252.9
058071,058,"Nerola","58","12",1961,17.1,114.7
058072,058,"Nettuno","58","12",48111,71.92,669
058073,058,"Olevano Romano","58","12",6292,26.16,240.5
058074,058,"Palestrina","58","12",22110,47.02,470.2
058075,058,"Palombara Sabina","58","12",13157,75.8,173.6
058076,058,"Percile","58","12",213,17.76,12
058077,058,"Pisoniano","58","12",711,12.92,55
058078,058,"Poli","58","12",2233,21.76,102.6
058079,058,"Pomezia","58","12",64970,86.52,750.9
058080,058,"Ponzano Romano","58","12",1265,19.52,64.8
058081,058,"Riano","58","12",10494,25.51,411.4
058082,058,"Rignano Flaminio","58","12",10170,38.54,263.9
058083,058,"Riofreddo","58","12",750,12.38,60.6
058084,058,"Rocca Canterano","58","12",170,15.84,10.7
058085,058,"Rocca di Cave","58","12",364,11.09,32.8
058086,058,"Rocca di Papa","58","12",17989,39.72,452.9
058087,058,"Roccagiovine","58","12",246,8.41,29.3
058088,058,"Rocca Priora","58","12",12130,28.26,429.2
058089,058,"Rocca Santo Stefano","58","12",906,9.57,94.7
058090,058,"Roiate","58","12",639,10.35,61.7
058091,058,"Roma","58","12",2745062,1288.19,2130.9
058092,058,"Roviano","58","12",1232,8.5,144.9
058093,058,"Sacrofano","58","12",7512,28.43,264.2
058094,058,"Sambuci","58","12",833,8.3,100.4
058095,058,"San Gregorio da Sassola","58","12",1385,35.47,39
058096,058,"San Polo dei Cavalieri","58","12",2804,42.53,65.9
058097,058,"Santa Marinella","58","12",18445,49.19,375
058098,058,"Sant'Angelo Romano","58","12",5066,21.36,237.2
058099,058,"Sant'Oreste","58","12",3398,43.92,77.4
058100,058,"San Vito Romano","58","12",3012,12.66,237.9
058101,058,"Saracinesco","58","12",177,11.16,15.9
058102,058,"Segni","58","12",8961,60.86,147.2
058103,058,"Subiaco","58","12",8527,63.23,134.9
058104,058,"Tivoli","58","12",55321,68.21,811
058105,058,"Tolfa","58","12",4691,168.28,27.9
058106,058,"Torrita Tiberina","58","12",1116,10.78,103.5
058107,058,"Trevignano Romano","58","12",5755,39,147.6
058108,058,"Vallepietra","58","12",223,52.94,4.2
058109,058,"Vallinfreda","58","12",260,16.72,15.6
058110,058,"Valmontone","58","12",15654,40.91,382.6
058111,058,"Velletri","58","12",53048,118.27,448.5
058112,058,"Vicovaro","58","12",3520,35.94,97.9
058113,058,"Vivaro Romano","58","12",150,12.54,12
058114,058,"Zagarolo","58","12",18963,28.03,676.5
058115,058,"Lariano","58","12",13297,22.49,591.2
058116,058,"Ladispoli","58","12",40968,26.18,1564.9
058117,058,"Ardea","58","12",51374,72.13,712.2
058118,058,"Ciampino","58","12",38913,13,2993.3
058119,058,"San Cesareo","58","12",16383,23.64,693
058120,058,"Fiumicino","58","12",83415,215.09,387.8
058122,058,"Fonte Nuova","58","12",32787,19.93,1645.1
059001,059,"Aprilia","59","12",74697,178.08,419.5
059002,059,"Bassiano","59","12",1432,32.4,44.2
059003,059,"Campodimele","59","12",545,38.38,14.2
059004,059,"Castelforte","59","12",4010,29.7,135
059005,059,"Cisterna di Latina","59","12",36255,144.16,251.5
059006,059,"Cori","59","12",10465,85.31,122.7
059007,059,"Fondi","59","12",40310,145.08,277.8
059008,059,"Formia","59","12",36775,74.43,494.1
059009,059,"Gaeta","59","12",18908,29.56,639.6
059010,059,"Itri","59","12",10579,101.12,104.6
059011,059,"Latina","59","12",127450,278.02,458.4
059012,059,"Lenola","59","12",4095,45.24,90.5
059013,059,"Maenza","59","12",2956,42.13,70.2
059014,059,"Minturno","59","12",20400,42.31,482.2
059015,059,"Monte San Biagio","59","12",6028,65.22,92.4
059016,059,"Norma","59","12",3723,31.22,119.3
059017,059,"Pontinia","59","12",15084,112.1,134.6
059018,059,"Ponza","59","12",3295,10.24,321.8
059019,059,"Priverno","59","12",13694,56.98,240.3
059020,059,"Prossedi","59","12",1112,35.37,31.4
059021,059,"Roccagorga","59","12",4087,24.49,166.9
059022,059,"Rocca Massima","59","12",1127,18.17,62
059023,059,"Roccasecca dei Volsci","59","12",1060,23.5,45.1
059024,059,"Sabaudia","59","12",19326,145.81,132.5
059025,059,"San Felice Circeo","59","12",10089,32.73,308.2
059026,059,"Santi Cosma e Damiano","59","12",6878,31.61,217.6
059027,059,"Sermoneta","59","12",9951,45,221.1
059028,059,"Sezze","59","12",23766,100.47,236.5
059029,059,"Sonnino","59","12",7465,63.82,117
059030,059,"Sperlonga","59","12",2990,18.5,161.6
059031,059,"Spigno Saturnia","59","12",2845,38.74,73.4
059032,059,"Terracina","59","12",45055,136.92,329.1
059033,059,"Ventotene","59","12",678,1.83,370.5
060001,060,"Acquafondata","60","12",253,25.32,10
060002,060,"Acuto","60","12",1779,13.47,132.1
060003,060,"Alatri","60","12",27436,96.96,283
060004,060,"Alvito","60","12",2434,51.71,47.1
060005,060,"Amaseno","60","12",4029,77.73,51.8
060006,060,"Anagni","60","12",20630,112.81,182.9
060007,060,"Aquino","60","12",4898,19.24,254.6
060008,060,"Arce","60","12",5376,39.52,136
060009,060,"Arnara","60","12",2136,12.29,173.8
060010,060,"Arpino","60","12",6512,56.21,115.9
060011,060,"Atina","60","12",4079,29.88,136.5
060012,060,"Ausonia","60","12",2405,19.64,122.5
060013,060,"Belmonte Castello","60","12",657,14.05,46.8
060014,060,"Boville Ernica","60","12",8214,28.17,291.6
060015,060,"Broccostella","60","12",2609,11.79,221.3
060016,060,"Campoli Appennino","60","12",1596,32.43,49.2
060017,060,"Casalattico","60","12",515,28.38,18.1
060018,060,"Casalvieri","60","12",2385,27.27,87.5
060019,060,"Cassino","60","12",34760,83.42,416.7
060020,060,"Castelliri","60","12",3089,15.32,201.6
060021,060,"Castelnuovo Parano","60","12",827,9.88,83.7
060022,060,"Castrocielo","60","12",3727,27.9,133.6
060023,060,"Castro dei Volsci","60","12",4337,58.45,74.2
060024,060,"Ceccano","60","12",21962,61.04,359.8
060025,060,"Ceprano","60","12",7940,38.03,208.8
060026,060,"Cervaro","60","12",7708,39.41,195.6
060027,060,"Colfelice","60","12",1747,14.52,120.3
060028,060,"Collepardo","60","12",855,24.68,34.6
060029,060,"Colle San Magno","60","12",603,44.99,13.4
060030,060,"Coreno Ausonio","60","12",1464,26.38,55.5
060031,060,"Esperia","60","12",3545,108.56,32.7
060032,060,"Falvaterra","60","12",503,12.73,39.5
060033,060,"Ferentino","60","12",19902,81,245.7
060034,060,"Filettino","60","12",533,78.07,6.8
060035,060,"Fiuggi","60","12",10180,32.98,308.7
060036,060,"Fontana Liri","60","12",2589,16.11,160.7
060037,060,"Fontechiari","60","12",1191,16.15,73.7
060038,060,"Frosinone","60","12",42836,46.84,914.5
060039,060,"Fumone","60","12",1929,14.84,130
060040,060,"Gallinaro","60","12",1164,17.74,65.6
060041,060,"Giuliano di Roma","60","12",2310,33.51,68.9
060042,060,"Guarcino","60","12",1488,40.37,36.9
060043,060,"Isola del Liri","60","12",10517,15.99,657.7
060044,060,"Monte San Giovanni Campano","60","12",11794,48.71,242.1
060045,060,"Morolo","60","12",3114,26.56,117.2
060046,060,"Paliano","60","12",7852,70.64,111.2
060047,060,"Pastena","60","12",1248,42.16,29.6
060048,060,"Patrica","60","12",3049,27.36,111.4
060049,060,"Pescosolido","60","12",1372,44.89,30.6
060050,060,"Picinisco","60","12",1106,62.15,17.8
060051,060,"Pico","60","12",2554,32.93,77.6
060052,060,"Piedimonte San Germano","60","12",6326,17.33,365
060053,060,"Piglio","60","12",4248,35.38,120.1
060054,060,"Pignataro Interamna","60","12",2374,24.41,97.3
060055,060,"Pofi","60","12",3847,30.68,125.4
060056,060,"Pontecorvo","60","12",12067,88.8,135.9
060057,060,"Posta Fibreno","60","12",1035,9.8,105.6
060058,060,"Ripi","60","12",4991,31.61,157.9
060059,060,"Rocca d'Arce","60","12",835,11.58,72.1
060060,060,"Roccasecca","60","12",6671,43.33,154
060061,060,"San Biagio Saracinisco","60","12",289,31.21,9.3
060062,060,"San Donato Val di Comino","60","12",1852,37.63,49.2
060063,060,"San Giorgio a Liri","60","12",2927,15.71,186.3
060064,060,"San Giovanni Incarico","60","12",2966,24.71,120
060065,060,"Sant'Ambrogio sul Garigliano","60","12",865,9.03,95.8
060066,060,"Sant'Andrea del Garigliano","60","12",1263,17.11,73.8
060067,060,"Sant'Apollinare","60","12",1765,18.02,97.9
060068,060,"Sant'Elia Fiumerapido","60","12",5549,41.1,135
060069,060,"Santopadre","60","12",1175,21.6,54.4
060070,060,"San Vittore del Lazio","60","12",2339,27.5,85.1
060071,060,"Serrone","60","12",2935,15.39,190.7
060072,060,"Settefrati","60","12",700,50.68,13.8
060073,060,"Sgurgola","60","12",2380,19.23,123.8
060074,060,"Sora","60","12",24672,72.18,341.8
060075,060,"Strangolagalli","60","12",2253,10.57,213.2
060076,060,"Supino","60","12",4557,35.59,128
060077,060,"Terelle","60","12",263,31.64,8.3
060078,060,"Torre Cajetani","60","12",1317,11.99,109.8
060079,060,"Torrice","60","12",4648,18.06,257.4
060080,060,"Trevi nel Lazio","60","12",1699,54.32,31.3
060081,060,"Trivigliano","60","12",1594,12.64,126.1
060082,060,"Vallecorsa","60","12",2323,39.28,59.1
060083,060,"Vallemaio","60","12",881,18.54,47.5
060084,060,"Vallerotonda","60","12",1365,59.66,22.9
060085,060,"Veroli","60","12",19402,119.66,162.1
060086,060,"Vicalvi","60","12",694,8.21,84.5
060087,060,"Vico nel Lazio","60","12",2050,45.84,44.7
060088,060,"Villa Latina","60","12",1129,17.03,66.3
060089,060,"Villa Santa Lucia","60","12",2436,17.77,137.1
060090,060,"Villa Santo Stefano","60","12",1564,20.1,77.8
060091,060,"Viticuso","60","12",282,20.86,13.5
061001,061,"Ailano","61","15",1127,16.06,70.2
061002,061,"Alife","61","15",7249,64.32,112.7
061003,061,"Alvignano","61","15",4433,38.13,116.3
061004,061,"Arienzo","61","15",5399,14.01,385.4
061005,061,"Aversa","61","15",48860,8.85,5520.9
061006,061,"Baia e Latina","61","15",1982,24.43,81.1
061007,061,"Bellona","61","15",6055,11.78,514
061008,061,"Caianello","61","15",1825,15.68,116.4
061009,061,"Caiazzo","61","15",5077,37.04,137.1
061010,061,"Calvi Risorta","61","15",5380,15.96,337.1
061011,061,"Camigliano","61","15",1971,6.02,327.4
061012,061,"Cancello ed Arnone","61","15",5783,49.3,117.3
061013,061,"Capodrise","61","15",10003,3.44,2907.8
061014,061,"Capriati a Volturno","61","15",1381,18.39,75.1
061015,061,"Capua","61","15",18017,48.6,370.7
061016,061,"Carinaro","61","15",7182,6.32,1136.4
061017,061,"Carinola","61","15",7042,59.23,118.9
061018,061,"Casagiove","61","15",12833,6.36,2017.8
061019,061,"Casal di Principe","61","15",22004,23.51,935.9
061020,061,"Casaluce","61","15",9396,9.56,982.8
061021,061,"Casapulla","61","15",8264,2.92,2830.1
061022,061,"Caserta","61","15",72757,54.07,1345.6
061023,061,"Castel Campagnano","61","15",1415,17.48,80.9
061024,061,"Castel di Sasso","61","15",995,20.4,48.8
061025,061,"Castello del Matese","61","15",1322,21.77,60.7
061026,061,"Castel Morrone","61","15",3574,25.34,141
061027,061,"Castel Volturno","61","15",31230,74.85,417.2
061028,061,"Cervino","61","15",4719,8.21,574.8
061029,061,"Cesa","61","15",9848,2.74,3594.2
061030,061,"Ciorlano","61","15",347,28.65,12.1
061031,061,"Conca della Campania","61","15",1126,26.47,42.5
061032,061,"Curti","61","15",6617,1.69,3915.4
061033,061,"Dragoni","61","15",1862,25.78,72.2
061034,061,"Fontegreca","61","15",737,9.71,75.9
061035,061,"Formicola","61","15",1393,15.67,88.9
061036,061,"Francolise","61","15",4661,40.92,113.9
061037,061,"Frignano","61","15",8974,9.86,910.1
061038,061,"Gallo Matese","61","15",439,31.13,14.1
061039,061,"Galluccio","61","15",1987,32.11,61.9
061040,061,"Giano Vetusto","61","15",665,10.93,60.8
061041,061,"Gioia Sannitica","61","15",3206,54.42,58.9
061042,061,"Grazzanise","61","15",6805,47.05,144.6
061043,061,"Gricignano di Aversa","61","15",13223,9.98,1324.9
061044,061,"Letino","61","15",610,31.59,19.3
061045,061,"Liberi","61","15",1008,17.59,57.3
061046,061,"Lusciano","61","15",16371,4.56,3590.1
061047,061,"Macerata Campania","61","15",10072,7.61,1323.5
061048,061,"Maddaloni","61","15",36538,36.67,996.4
061049,061,"Marcianise","61","15",38044,30.24,1258.1
061050,061,"Marzano Appio","61","15",1913,28.3,67.6
061051,061,"Mignano Monte Lungo","61","15",2974,53.1,56
061052,061,"Mondragone","61","15",28329,56.1,505
061053,061,"Orta di Atella","61","15",27454,10.83,2535
061054,061,"Parete","61","15",13271,5.61,2365.6
061055,061,"Pastorano","61","15",2852,14.02,203.4
061056,061,"Piana di Monte Verna","61","15",2074,23.5,88.3
061057,061,"Piedimonte Matese","61","15",9988,41.43,241.1
061058,061,"Pietramelara","61","15",4450,23.93,186
061059,061,"Pietravairano","61","15",2782,33.49,83.1
061060,061,"Pignataro Maggiore","61","15",5819,32.38,179.7
061061,061,"Pontelatone","61","15",1520,32.17,47.2
061062,061,"Portico di Caserta","61","15",7738,1.91,4051.3
061063,061,"Prata Sannita","61","15",1321,21.21,62.3
061064,061,"Pratella","61","15",1324,33.74,39.2
061065,061,"Presenzano","61","15",1608,31.89,50.4
061066,061,"Raviscanina","61","15",1129,24.64,45.8
061067,061,"Recale","61","15",7708,3.22,2393.8
061068,061,"Riardo","61","15",2170,16.48,131.7
061069,061,"Rocca d'Evandro","61","15",2927,49.53,59.1
061070,061,"Roccamonfina","61","15",3087,31.04,99.5
061071,061,"Roccaromana","61","15",843,27.71,30.4
061072,061,"Rocchetta e Croce","61","15",439,13.01,33.7
061073,061,"Ruviano","61","15",1626,24.15,67.3
061074,061,"San Cipriano d'Aversa","61","15",13496,6.19,2180.3
061075,061,"San Felice a Cancello","61","15",16810,27.18,618.5
