codice_comune,COD_PROV,anno,popolazione
021059,021,2026,4148
021060,021,2025,3882
021060,021,2026,3932
021061,021,2025,4724
021061,021,2026,4710
021062,021,2025,3955
021062,021,2026,3973
021063,021,2025,1729
021063,021,2026,1768
021064,021,2025,763
021064,021,2026,760
021065,021,2025,251
021065,021,2026,271
021066,021,2025,2033
021066,021,2026,2057
021067,021,2025,3874
021067,021,2026,3866
021068,021,2025,516
021068,021,2026,508
021069,021,2025,248
021069,021,2026,243
021070,021,2025,4674
021070,021,2026,4702
021071,021,2025,2934
021071,021,2026,2936
021072,021,2025,8211
021072,021,2026,8332
021073,021,2025,1380
021073,021,2026,1393
021074,021,2025,3269
021074,021,2026,3330
021075,021,2025,1283
021075,021,2026,1304
021076,021,2025,3823
021076,021,2026,3835
021077,021,2025,3300
021077,021,2026,3318
021079,021,2025,3006
021079,021,2026,3026
021080,021,2025,3642
021080,021,2026,3680
021081,021,2025,3963
021081,021,2026,3993
021082,021,2025,1778
021082,021,2026,1794
021083,021,2025,3322
021083,021,2026,3323
021084,021,2025,1549
021084,021,2026,1548
021085,021,2025,2049
021085,021,2026,2036
021086,021,2025,7258
021086,021,2026,7282
021087,021,2025,3072
021087,021,2026,3069
021088,021,2025,1368
021088,021,2026,1367
021089,021,2025,2619
021089,021,2026,2630
021091,021,2025,1236
021091,021,2026,1234
021092,021,2025,1818
021092,021,2026,1799
021093,021,2025,6368
021093,021,2026,6408
021094,021,2025,1888
021094,021,2026,1894
021095,021,2025,1150
021095,021,2026,1179
021096,021,2025,1821
021096,021,2026,1837
021097,021,2025,4969
021097,021,2026,5017
021098,021,2025,3392
021098,021,2026,3393
021099,021,2025,2050
021099,021,2026,2083
021100,021,2025,1029
021100,021,2026,1036
021101,021,2025,2493
021101,021,2026,2493
021102,021,2025,1053
021102,021,2026,1068
021103,021,2025,951
021103,021,2026,961
021104,021,2025,2932
021104,021,2026,2921
021105,021,2025,1104
021105,021,2026,1097
021106,021,2025,3262
021106,021,2026,3276
021107,021,2025,3113
021107,021,2026,3107
021108,021,2025,5990
021108,021,2026,6016
021109,021,2025,2350
021109,021,2026,2356
021110,021,2025,3360
021110,021,2026,3384
021111,021,2025,5052
021111,021,2026,5104
021112,021,2025,1010
021112,021,2026,1013
021113,021,2025,1622
021113,021,2026,1607
021114,021,2025,1895
021114,021,2026,1872
021115,021,2025,7032
021115,021,2026,7040
021116,021,2025,3107
021116,021,2026,3101
021117,021,2025,1416
021117,021,2026,1419
021118,021,2025,799
021118,021,2026,814
022001,022,2025,8888
022001,022,2026,8898
022002,022,2025,1544
022002,022,2026,1549
022003,022,2025,3374
022003,022,2026,3360
022005,022,2025,1220
022005,022,2026,1237
022006,022,2025,17653
022006,022,2026,17747
022007,022,2025,4110
022007,022,2026,4118
022009,022,2025,5266
022009,022,2026,5326
022011,022,2025,1498
022011,022,2026,1500
022013,022,2025,2819
022013,022,2026,2834
022015,022,2025,472
022015,022,2026,481
022017,022,2025,1534
022017,022,2026,1545
022018,022,2025,405
022018,022,2026,410
022021,022,2025,647
022021,022,2026,627
022022,022,2025,7147
022022,022,2026,7252
022025,022,2025,4141
022025,022,2026,4184
022026,022,2025,239
022026,022,2026,240
022029,022,2025,688
022029,022,2026,692
022032,022,2025,1413
022032,022,2026,1397
022033,022,2025,1111
022033,022,2026,1122
022034,022,2025,4024
022034,022,2026,4010
022035,022,2025,2062
022035,022,2026,2057
022036,022,2025,674
022036,022,2026,661
022037,022,2025,1516
022037,022,2026,1532
022038,022,2025,1482
022038,022,2026,1484
022039,022,2025,1915
022039,022,2026,1903
022040,022,2025,604
022040,022,2026,598
022042,022,2025,910
022042,022,2026,895
022043,022,2025,511
022043,022,2026,518
022045,022,2025,214
022045,022,2026,211
022047,022,2025,2322
022047,022,2026,2327
022048,022,2025,1157
022048,022,2026,1157
022049,022,2025,1078
022049,022,2026,1088
022050,022,2025,4010
022050,022,2026,4026
022051,022,2025,1117
022051,022,2026,1155
022052,022,2025,609
022052,022,2026,609
022053,022,2025,3089
022053,022,2026,3103
022054,022,2025,236
022054,022,2026,231
022058,022,2025,737
022058,022,2026,743
022059,022,2025,347
022059,022,2026,352
022060,022,2025,287
022060,022,2026,294
022061,022,2025,4171
022061,022,2026,4177
022062,022,2025,7396
022062,022,2026,7480
022064,022,2025,1013
022064,022,2026,1005
022068,022,2025,684
022068,022,2026,677
022071,022,2025,396
022071,022,2026,391
022074,022,2025,1234
022074,022,2026,1246
022078,022,2025,601
022078,022,2026,609
022079,022,2025,5099
022079,022,2026,5088
022081,022,2025,937
022081,022,2026,941
022083,022,2025,1076
022083,022,2026,1103
022085,022,2025,463
022085,022,2026,454
022087,022,2025,3153
022087,022,2026,3169
022089,022,2025,1352
022089,022,2026,1363
022090,022,2025,343
022090,022,2026,336
022091,022,2025,414
022091,022,2026,427
022092,022,2025,2518
022092,022,2026,2518
022093,022,2025,742
022093,022,2026,752
022095,022,2025,2010
022095,022,2026,2030
022097,022,2025,1176
022097,022,2026,1152
022098,022,2025,2846
022098,022,2026,2816
022102,022,2025,1202
022102,022,2026,1205
022103,022,2025,9194
022103,022,2026,9208
022104,022,2025,8297
022104,022,2026,8334
022106,022,2025,772
022106,022,2026,774
022108,022,2025,875
022108,022,2026,882
022109,022,2025,266
022109,022,2026,263
022110,022,2025,2288
022110,022,2026,2296
022112,022,2025,134
022112,022,2026,134
022113,022,2025,610
022113,022,2026,616
022114,022,2025,870
022114,022,2026,883
022115,022,2025,1576
022115,022,2026,1584
022116,022,2025,5496
022116,022,2026,5462
022117,022,2025,7678
022117,022,2026,7799
022118,022,2025,2571
022118,022,2026,2551
022120,022,2025,1107
022120,022,2026,1100
022123,022,2025,10268
022123,022,2026,10328
022124,022,2025,2760
022124,022,2026,2732
022127,022,2025,2069
022127,022,2026,2104
022128,022,2025,1357
022128,022,2026,1360
022129,022,2025,1146
022129,022,2026,1151
022130,022,2025,816
022130,022,2026,792
022131,022,2025,820
022131,022,2026,826
022133,022,2025,162
022133,022,2026,173
022134,022,2025,817
022134,022,2026,819
022135,022,2025,1006
022135,022,2026,1004
022136,022,2025,1796
022136,022,2026,1795
022137,022,2025,769
022137,022,2026,740
022138,022,2025,390
022138,022,2026,388
022139,022,2025,21577
022139,022,2026,21635
022142,022,2025,669
022142,022,2026,666
022143,022,2025,3088
022143,022,2026,3076
022144,022,2025,2449
022144,022,2026,2416
022147,022,2025,4498
022147,022,2026,4510
022150,022,2025,1365
022150,022,2026,1374
022153,022,2025,17782
022153,022,2026,17758
022155,022,2025,1527
022155,022,2026,1529
022156,022,2025,2965
022156,022,2026,3020
022157,022,2025,454
022157,022,2026,450
022159,022,2025,498
022159,022,2026,515
022160,022,2025,1652
022160,022,2026,1658
022161,022,2025,40263
022161,022,2026,40513
022162,022,2025,406
022162,022,2026,399
022163,022,2025,786
022163,022,2026,783
022164,022,2025,177
022164,022,2026,171
022165,022,2025,538
022165,022,2026,540
022167,022,2025,4119
022167,022,2026,4098
022168,022,2025,1138
022168,022,2026,1141
022169,022,2025,911
022169,022,2026,900
022170,022,2025,788
022170,022,2026,783
022171,022,2025,1377
022171,022,2026,1381
022172,022,2025,1385
022172,022,2026,1408
022173,022,2025,375
022173,022,2026,383
022176,022,2025,721
022176,022,2026,714
022177,022,2025,792
022177,022,2026,807
022179,022,2025,1279
022179,022,2026,1275
022180,022,2025,1273
022180,022,2026,1293
022181,022,2025,720
022181,022,2026,722
022182,022,2025,1174
022182,022,2026,1186
022183,022,2025,4516
022183,022,2026,4495
022184,022,2025,582
022184,022,2026,571
022188,022,2025,1942
022188,022,2026,1938
022189,022,2025,623
022189,022,2026,618
022190,022,2025,1070
022190,022,2026,1063
022191,022,2025,2061
022191,022,2026,2054
022193,022,2025,703
022193,022,2026,703
022195,022,2025,645
022195,022,2026,644
022196,022,2025,2978
022196,022,2026,2996
022199,022,2025,3674
022199,022,2026,3772
022200,022,2025,1291
022200,022,2026,1306
022202,022,2025,705
022202,022,2026,704
022203,022,2025,1495
022203,022,2026,1519
022205,022,2025,118640
022205,022,2026,119359
022209,022,2025,471
022209,022,2026,477
022210,022,2025,1377
022210,022,2026,1400
022213,022,2025,1777
022213,022,2026,1767
022216,022,2025,209
022216,022,2026,217
022222,022,2025,3885
022222,022,2026,3865
022224,022,2025,3158
022224,022,2026,3182
022226,022,2025,1760
022226,022,2026,1752
022228,022,2025,3014
022228,022,2026,3059
022229,022,2025,5436
022229,022,2026,5478
022230,022,2025,6991
022230,022,2026,7054
022231,022,2025,1568
022231,022,2026,1565
022232,022,2025,1160
022232,022,2026,1165
022233,022,2025,2136
022233,022,2026,2130
022234,022,2025,1452
022234,022,2026,1461
022235,022,2025,1647
022235,022,2026,1645
022236,022,2025,5156
022236,022,2026,5201
022237,022,2025,555
022237,022,2026,554
022238,022,2025,1913
022238,022,2026,1926
022239,022,2025,730
022239,022,2026,734
022240,022,2025,3270
022240,022,2026,3309
022241,022,2025,2351
022241,022,2026,2374
022242,022,2025,1405
022242,022,2026,1423
022243,022,2025,2977
022243,022,2026,3006
022244,022,2025,1820
022244,022,2026,1814
022245,022,2025,5114
022245,022,2026,4964
022246,022,2025,2971
022246,022,2026,2985
022247,022,2025,1369
022247,022,2026,1359
022248,022,2025,5231
022248,022,2026,5227
022249,022,2025,4659
022249,022,2026,4659
022250,022,2025,3622
022250,022,2026,3633
022251,022,2025,3124
022251,022,2026,3128
022252,022,2025,2591
022252,022,2026,2601
022253,022,2025,3550
022253,022,2026,3581
022254,022,2025,2647
022254,022,2026,2633
023001,023,2025,2475
023001,023,2026,2504
023002,023,2025,5254
023002,023,2026,5298
023003,023,2025,2530
023003,023,2026,2544
023004,023,2025,6412
023004,023,2026,6419
023005,023,2025,2655
023005,023,2026,2707
023006,023,2025,6861
023006,023,2026,6816
023007,023,2025,3391
023007,023,2026,3408
023008,023,2025,1800
023008,023,2026,1817
023009,023,2025,2023
023009,023,2026,1990
023010,023,2025,1390
023010,023,2026,1385
023011,023,2025,3622
023011,023,2026,3593
023012,023,2025,16265
023012,023,2026,16392
023013,023,2025,1354
023013,023,2026,1368
023014,023,2025,2437
023014,023,2026,2436
023015,023,2025,20943
023015,023,2026,21037
023016,023,2025,7031
023016,023,2026,7031
023017,023,2025,8069
023017,023,2026,8160
023018,023,2025,8749
023018,023,2026,8775
023019,023,2025,5618
023019,023,2026,5672
023020,023,2025,3522
023020,023,2026,3497
023021,023,2025,12234
023021,023,2026,12333
023022,023,2025,13252
023022,023,2026,13306
023023,023,2025,5997
023023,023,2026,5995
023024,023,2025,1470
023024,023,2026,1466
023025,023,2025,17084
023025,023,2026,17304
023026,023,2025,2654
023026,023,2026,2698
023027,023,2025,8422
023027,023,2026,8543
023028,023,2025,8726
023028,023,2026,8801
023029,023,2025,1060
023029,023,2026,1060
023030,023,2025,3967
023030,023,2026,3996
023031,023,2025,2552
023031,023,2026,2536
023032,023,2025,1926
023032,023,2026,1922
023033,023,2025,840
023033,023,2026,850
023034,023,2025,280
023034,023,2026,302
023035,023,2025,4179
023035,023,2026,4193
023036,023,2025,4093
023036,023,2026,4044
023037,023,2025,5239
023037,023,2026,5226
023038,023,2025,10792
023038,023,2026,10775
023039,023,2025,5180
023039,023,2026,5149
023040,023,2025,11806
023040,023,2026,11825
023041,023,2025,3299
023041,023,2026,3317
023042,023,2025,8687
023042,023,2026,8730
023043,023,2025,6850
023043,023,2026,6771
023044,023,2025,25881
023044,023,2026,26084
023045,023,2025,3526
023045,023,2026,3472
023046,023,2025,3110
023046,023,2026,3085
023047,023,2025,2516
023047,023,2026,2502
023048,023,2025,4636
023048,023,2026,4644
023049,023,2025,4322
023049,023,2026,4323
023050,023,2025,8994
023050,023,2026,8953
023051,023,2025,8148
023051,023,2026,8200
023052,023,2025,16467
023052,023,2026,16378
023053,023,2025,8390
023053,023,2026,8488
023054,023,2025,3880
023054,023,2026,3888
023055,023,2025,10376
023055,023,2026,10383
023056,023,2025,1207
023056,023,2026,1196
023057,023,2025,3057
023057,023,2026,3089
023058,023,2025,17547
023058,023,2026,17630
023059,023,2025,10899
023059,023,2026,10905
023060,023,2025,7372
023060,023,2026,7401
023061,023,2025,2511
023061,023,2026,2511
023062,023,2025,2338
023062,023,2026,2368
023063,023,2025,3748
023063,023,2026,3755
023064,023,2025,6117
023064,023,2026,6195
023065,023,2025,2614
023065,023,2026,2596
023066,023,2025,1630
023066,023,2026,1657
023067,023,2025,2150
023067,023,2026,2169
023068,023,2025,3795
023068,023,2026,3758
023069,023,2025,21309
023069,023,2026,21399
023070,023,2025,4846
023070,023,2026,4848
023071,023,2025,25470
023071,023,2026,25427
023072,023,2025,4234
023072,023,2026,4318
023073,023,2025,16590
023073,023,2026,16797
023074,023,2025,592
023074,023,2026,606
023075,023,2025,3102
023075,023,2026,3145
023076,023,2025,12940
023076,023,2026,12996
023077,023,2025,11880
023077,023,2026,11870
023078,023,2025,2635
023078,023,2026,2660
023079,023,2025,1500
023079,023,2026,1544
023080,023,2025,911
023080,023,2026,921
023081,023,2025,7150
023081,023,2026,7126
023082,023,2025,14510
023082,023,2026,14480
023083,023,2025,17583
023083,023,2026,17761
023084,023,2025,2959
023084,023,2026,2979
023085,023,2025,2167
023085,023,2026,2143
023086,023,2025,2888
023086,023,2026,2856
023087,023,2025,5092
023087,023,2026,5065
023088,023,2025,2764
023088,023,2026,2801
023089,023,2025,16059
023089,023,2026,16040
023090,023,2025,769
023090,023,2026,772
023091,023,2025,255039
023091,023,2026,255139
023092,023,2025,5119
023092,023,2026,5189
023093,023,2025,2520
023093,023,2026,2499
023094,023,2025,10346
023094,023,2026,10342
023095,023,2025,5893
023095,023,2026,5895
023096,023,2025,32836
023096,023,2026,32785
023097,023,2025,15809
023097,023,2026,15937
023098,023,2025,4889
023098,023,2026,4881
024001,024,2025,1399
024001,024,2026,1406
024002,024,2025,1998
024002,024,2026,1959
024003,024,2025,1561
024003,024,2026,1558
024004,024,2025,11776
024004,024,2026,11760
024005,024,2025,2146
024005,024,2026,2157
024006,024,2025,7631
024006,024,2026,7595
024007,024,2025,3045
024007,024,2026,3065
024008,024,2025,25734
024008,024,2026,25894
024009,024,2025,6236
024009,024,2026,6203
024010,024,2025,846
024010,024,2026,841
024012,024,2025,42299
024012,024,2026,42279
024013,024,2025,6506
024013,024,2026,6505
024014,024,2025,8339
024014,024,2026,8304
024015,024,2025,6665
024015,024,2026,6609
024016,024,2025,3114
024016,024,2026,3083
024017,024,2025,4027
024017,024,2026,4011
024018,024,2025,11353
024018,024,2026,11304
024019,024,2025,2529
024019,024,2026,2544
024020,024,2025,1271
024020,024,2026,1270
024021,024,2025,11119
024021,024,2026,11085
024022,024,2025,1667
024022,024,2026,1669
024024,024,2025,3478
024024,024,2026,3446
024025,024,2025,3680
024025,024,2026,3637
024026,024,2025,15342
024026,024,2026,15415
024027,024,2025,2780
024027,024,2026,2801
024028,024,2025,6112
024028,024,2026,6145
024029,024,2025,12567
024029,024,2026,12566
024030,024,2025,2524
024030,024,2026,2560
024032,024,2025,3096
024032,024,2026,3127
024034,024,2025,11698
024034,024,2026,11740
024035,024,2025,7640
024035,024,2026,7648
024036,024,2025,11160
024036,024,2026,11219
024037,024,2025,1244
024037,024,2026,1257
024038,024,2025,13563
024038,024,2026,13578
024039,024,2025,1506
024039,024,2026,1497
024040,024,2025,3717
024040,024,2026,3715
024041,024,2025,667
024041,024,2026,674
024042,024,2025,2359
024042,024,2026,2354
024043,024,2025,3484
024043,024,2026,3454
024046,024,2025,4328
024046,024,2026,4319
024047,024,2025,3893
024047,024,2026,3900
024048,024,2025,10343
024048,024,2026,10290
024049,024,2025,125
024049,024,2026,135
024050,024,2025,177
024050,024,2026,174
024051,024,2025,5438
024051,024,2026,5531
024052,024,2025,15998
024052,024,2026,16058
024053,024,2025,3525
024053,024,2026,3510
024055,024,2025,14701
024055,024,2026,14706
024056,024,2025,9224
024056,024,2026,9211
024057,024,2025,14052
024057,024,2026,14121
024060,024,2025,6358
024060,024,2026,6317
024061,024,2025,23799
024061,024,2026,24063
024062,024,2025,4880
024062,024,2026,4869
024063,024,2025,2824
024063,024,2026,2836
024064,024,2025,3414
024064,024,2026,3324
024065,024,2025,1780
024065,024,2026,1765
024066,024,2025,2772
024066,024,2026,2786
024067,024,2025,9070
024067,024,2026,9094
024068,024,2025,3008
024068,024,2026,3001
024070,024,2025,7574
024070,024,2026,7535
024071,024,2025,3062
024071,024,2026,3052
024072,024,2025,1248
024072,024,2026,1263
024073,024,2025,4888
024073,024,2026,4854
024074,024,2025,9183
024074,024,2026,9286
024075,024,2025,3003
024075,024,2026,2976
024076,024,2025,674
024076,024,2026,677
024077,024,2025,2204
024077,024,2026,2225
024078,024,2025,8256
024078,024,2026,8327
024079,024,2025,4241
024079,024,2026,4249
024080,024,2025,572
024080,024,2026,582
024081,024,2025,3149
024081,024,2026,3133
024082,024,2025,2746
024082,024,2026,2752
024083,024,2025,5824
024083,024,2026,5836
024084,024,2025,5824
024084,024,2026,5767
024085,024,2025,4138
024085,024,2026,4154
024086,024,2025,14077
024086,024,2026,14002
024087,024,2025,14599
024087,024,2026,14653
024088,024,2025,8262
024088,024,2026,8296
024089,024,2025,636
024089,024,2026,644
024090,024,2025,997
024090,024,2026,989
024091,024,2025,8303
024091,024,2026,8226
024094,024,2025,1526
024094,024,2026,1504
024095,024,2025,5608
024095,024,2026,5633
024096,024,2025,3507
024096,024,2026,3502
024097,024,2025,5294
024097,024,2026,5299
024098,024,2025,6820
024098,024,2026,6868
024099,024,2025,2582
024099,024,2026,2601
024100,024,2025,38875
024100,024,2026,38989
024101,024,2025,1812
024101,024,2026,1830
024102,024,2025,4135
024102,024,2026,4136
024104,024,2025,13069
024104,024,2026,12999
024105,024,2025,24009
024105,024,2026,24330
024106,024,2025,516
024106,024,2026,511
024107,024,2025,5849
024107,024,2026,5860
024108,024,2025,11799
024108,024,2026,11817
024110,024,2025,8651
024110,024,2026,8651
024111,024,2025,25835
024111,024,2026,25801
024112,024,2025,1179
024112,024,2026,1186
024113,024,2025,3030
024113,024,2026,3018
024115,024,2025,2253
024115,024,2026,2224
024116,024,2025,110468
024116,024,2026,110741
024117,024,2025,1903
024117,024,2026,1924
024118,024,2025,6013
024118,024,2026,6006
024119,024,2025,6514
024119,024,2026,6498
024120,024,2025,1335
024120,024,2026,1333
024121,024,2025,823
024121,024,2026,815
024122,024,2025,6901
